trading_date,stock_code,stock_name,current_price,price_change_pct,volume,volume_ratio,prev_volume,volume_increase_pct,ma25,price_above_ma25_pct,rsi,prev_rsi,curr_rsi,prev_rsi_signal,curr_rsi_signal,macd,macd_signal,prev_macd,curr_macd,prev_macd_signal,curr_macd_signal,macd_hist,atr,trading_strategy
20250802,096770,SK이노베이션,102000.0,-5.47,544493,1.29,1145001,47.55,115124.0,-11.4,,,,,,843.29,2683.31,,,,,-1840.02,4428.57,"{'entry_price': 102000.0, 'stop_loss': {'price': 98940, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 115124, 'pct': 12.87, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 120880, 'pct': 18.51, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 101400.0, 'resistance_line': 121000.0, 'atr': 4428.571428571428, 'ma25': 115124.0, 'risk_reward_ratio': 4.29}"
20250802,005940,NH투자증권,18660.0,-7.62,1211642,1.47,439403,275.75,21046.0,-11.34,,,,,,-54.39,373.73,,,,,-428.13,859.29,"{'entry_price': 18660.0, 'stop_loss': {'price': 18100, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 21046, 'pct': 12.79, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 22098, 'pct': 18.43, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 18640.0, 'resistance_line': 23500.0, 'atr': 859.2857142857143, 'ma25': 21046.0, 'risk_reward_ratio': 4.26}"
20250802,004490,세방전지,62900.0,-5.56,106038,1.84,156701,67.67,70936.0,-11.33,,,,,,-411.69,557.04,,,,,-968.74,2650.0,"{'entry_price': 62900.0, 'stop_loss': {'price': 61013, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 70936, 'pct': 12.78, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 74482, 'pct': 18.41, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 62400.0, 'resistance_line': 75800.0, 'atr': 2650.0, 'ma25': 70936.0, 'risk_reward_ratio': 4.26}"
20250802,003240,태광산업,968000.0,-3.68,1921,0.4,1273,150.9,1091000.0,-11.27,,,,,,-18444.06,3911.04,,,,,-22355.11,47642.86,"{'entry_price': 968000.0, 'stop_loss': {'price': 938960, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 1091000, 'pct': 12.71, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 1145550, 'pct': 18.34, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 958000.0, 'resistance_line': 1292000.0, 'atr': 47642.857142857145, 'ma25': 1091000.0, 'risk_reward_ratio': 4.24}"
20250802,120110,코오롱인더,39150.0,-5.09,225244,1.01,106244,212.01,44106.0,-11.24,,,,,,218.14,1160.77,,,,,-942.63,1796.43,"{'entry_price': 39150.0, 'stop_loss': {'price': 37975, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 44106, 'pct': 12.66, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 46311, 'pct': 18.29, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 39050.0, 'resistance_line': 48900.0, 'atr': 1796.4285714285713, 'ma25': 44106.0, 'risk_reward_ratio': 4.22}"
20250802,034730,SK,188500.0,-7.14,363599,1.25,190613,190.75,211692.0,-10.96,,,,,,247.45,4338.58,,,,,-4091.12,9178.57,"{'entry_price': 188500.0, 'stop_loss': {'price': 182845, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 211692, 'pct': 12.3, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 222276, 'pct': 17.92, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 187800.0, 'resistance_line': 232000.0, 'atr': 9178.57142857143, 'ma25': 211692.0, 'risk_reward_ratio': 4.1}"
20250802,039490,키움증권,200500.0,-6.96,221831,1.4,111294,199.32,224600.0,-10.73,,,,,,-290.75,3878.9,,,,,-4169.65,10492.86,"{'entry_price': 200500.0, 'stop_loss': {'price': 194485, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 224600, 'pct': 12.02, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 235830, 'pct': 17.62, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 199600.0, 'resistance_line': 244000.0, 'atr': 10492.857142857143, 'ma25': 224600.0, 'risk_reward_ratio': 4.01}"
20250802,001800,오리온홀딩스,20850.0,-6.71,230013,0.99,162188,141.82,23354.0,-10.72,,,,,,-179.27,239.16,,,,,-418.43,821.43,"{'entry_price': 20850.0, 'stop_loss': {'price': 20224, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 23354, 'pct': 12.01, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 24521, 'pct': 17.61, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 20750.0, 'resistance_line': 26350.0, 'atr': 821.4285714285714, 'ma25': 23354.0, 'risk_reward_ratio': 4.0}"
20250802,006260,LS,162000.0,-6.52,254974,1.43,215169,118.5,181356.0,-10.67,,,,,,-2506.15,-176.62,,,,,-2329.54,6850.0,"{'entry_price': 162000.0, 'stop_loss': {'price': 157140, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 181356, 'pct': 11.95, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 190423, 'pct': 17.55, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 161000.0, 'resistance_line': 195600.0, 'atr': 6850.0, 'ma25': 181356.0, 'risk_reward_ratio': 3.98}"
20250802,018260,삼성에스디에스,152500.0,-4.51,304806,0.86,180134,169.21,170372.0,-10.49,,,,,,-2018.85,1630.18,,,,,-3649.03,7642.86,"{'entry_price': 152500.0, 'stop_loss': {'price': 147925, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 170372, 'pct': 11.72, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 178890, 'pct': 17.31, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 152200.0, 'resistance_line': 195500.0, 'atr': 7642.857142857143, 'ma25': 170372.0, 'risk_reward_ratio': 3.91}"
20250802,375500,DL이앤씨,43900.0,-6.89,547530,1.68,470616,116.34,48952.0,-10.32,,,,,,-1055.55,-627.56,,,,,-427.99,1732.14,"{'entry_price': 43900.0, 'stop_loss': {'price': 42583, 'pct': -3.0, 'reason': '매수가 대비 -3%'}, 'take_profit': [{'level': 1, 'price': 48952, 'pct': 11.51, 'reason': 'MA25 도달', 'action': '50% 부분 익절'}, {'level': 2, 'price': 51399, 'pct': 17.08, 'reason': 'MA25 +5% 이격', 'action': '잔량 전량 익절'}], 'support_line': 43600.0, 'resistance_line': 51800.0, 'atr': 1732.142857142857, 'ma25': 48952.0, 'risk_reward_ratio': 3.84}"
